chunk_id,doc_id,country,region,doc_name,doc_type,year,topic_id,topic_words
Mexico_AI_National_Agenda_2018_chunk_616,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_617,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_618,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_619,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_620,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_621,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_622,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_623,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_624,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_625,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_626,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_627,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_628,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_629,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_630,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_631,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_632,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_633,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_634,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_635,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_636,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_637,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_638,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_639,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_640,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_641,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_642,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_643,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_644,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_645,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_646,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_647,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_648,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_649,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_650,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_651,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_652,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_653,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_654,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_655,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_656,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_657,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_658,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_659,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_660,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_661,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_662,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_663,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_664,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_665,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_666,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_667,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_668,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_669,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_670,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_671,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_672,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_673,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_674,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_675,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_676,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_677,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_678,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_679,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_680,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_681,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_682,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_683,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_684,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_685,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_686,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_687,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_688,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_689,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_690,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_691,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_692,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_693,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_694,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_695,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_696,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_697,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_698,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_699,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_700,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_701,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_702,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_703,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_704,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_705,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_706,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_707,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_708,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_709,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_710,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_711,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_712,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_713,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_714,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_715,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_716,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_717,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_718,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_719,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_720,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_721,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_722,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_723,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_724,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
